x,y,ct
126.32951943963732,135.07915804673132,0.0
21.524805274197977,947.970211217681,1.0
15.018980742122379,176.19625557505526,1.0
130.99684481091688,809.4906921265821,0.0
940.1074823333672,582.01417994708,3.0
844.7344453922219,905.3923187086492,2.0
546.3468160203732,798.6035911520394,2.0
490.2535226199277,599.1103076458784,0.0
593.4814081966372,433.6763489894583,3.0
315.24480309537296,892.8887085251513,3.0
184.01020162746505,787.9292338255043,1.0
53.90927207375296,420.19368000113224,3.0
376.58031474577444,973.7835383583225,0.0
828.8458079806929,574.7115047081023,2.0
285.5762816956939,586.8333406560829,3.0
858.3138364290423,755.0821884676801,0.0
864.4794300545998,322.68099683674643,2.0
450.87393641334916,382.10275203151724,2.0
401.4795834695406,317.3839459582769,2.0
430.24727082126435,973.8020779272523,2.0
198.56988842711087,426.7010093480328,0.0
797.6388039585665,879.9982885634317,1.0
662.7198123752622,270.2082620297578,0.0
854.8979426974024,527.7146463087466,1.0
572.4885171916063,733.1425252875111,3.0
6.259659374389268,438.78351602504296,1.0
574.7841046742084,635.4389620896641,0.0
95.27220897071665,460.8906084478343,1.0
283.5347472063727,212.3304857184078,1.0
43.48757636630923,519.1735111422557,3.0
419.20815277673415,705.7048177624757,0.0
901.9704141586757,629.9901390913858,0.0
837.3540972192044,154.37401677918862,1.0
251.8287898138787,941.0525516168537,1.0
223.645186761309,279.3587496100093,3.0
821.522005059407,875.5770686734854,2.0
768.3223459505366,647.2741500046825,2.0
638.2611652139959,567.9121812298631,1.0
333.01922029629725,658.6833041370833,1.0
935.0625557968547,283.4107259143097,2.0
179.60175849407634,832.0551204063233,0.0
744.5426796070122,462.23478225518664,0.0
148.87853464941108,334.56615165871506,2.0
643.0063308494022,813.5576324678315,1.0
968.900124169767,926.821502914129,1.0
249.45567720746524,644.7330232807867,0.0
315.52303540207146,754.5132129669528,0.0
560.6936540232085,285.5169671668127,1.0
468.7651998449644,600.9332715486219,0.0
179.9900314647367,354.4937871850604,1.0
519.3849406465506,621.9933713570383,3.0
923.8810865418865,928.625086206649,2.0
543.6899265516867,347.98290385012314,0.0
619.3986656907537,170.26380300597725,3.0
189.33284482129298,118.00149826612271,1.0
117.5204759024811,343.22971716053087,1.0
532.0321043718956,125.3162148165144,2.0
125.0028631101067,874.0972034263666,2.0
92.65800375354955,744.2729057587793,1.0
962.6331056905378,620.4212270599218,1.0
714.1588841968179,82.57815793017483,1.0
569.2891934499274,20.259166321456505,2.0
762.0367604870846,696.9305087328992,3.0
796.4474252402304,743.1234692478038,1.0
313.9890362533589,476.4870019632811,0.0
866.1397500965919,73.24718239544727,0.0
85.31282069056887,391.559256783456,1.0
184.3031056411677,662.8903423992962,2.0
479.14798347097116,632.2076371599574,0.0
795.0576521165208,613.1689019338135,2.0
315.74497758917954,455.6055612293829,3.0
294.74988455847233,150.0368659505615,3.0
717.3097285251669,539.1563052940164,2.0
700.0738619298454,770.5427893300003,3.0
22.88331935107582,541.5168266724856,2.0
771.8121400191134,761.2105089293182,0.0
475.21944323868485,120.76547450313558,3.0
115.07502679164442,485.82197142214346,0.0
618.1797446604328,253.52925827546125,1.0
1.1901717358392068,872.4989916544039,3.0
1.5383779674935454,212.90572210706623,0.0
653.01139801527,483.8309689471401,2.0
715.1932497431966,279.537172112034,3.0
756.3639501449757,353.2937411047768,2.0
688.8373829381782,953.5535470809863,0.0
489.9697022203426,700.3302081944062,0.0
176.94957669845581,442.88773509200223,1.0
178.49862504668027,66.50950799203684,0.0
571.2140619121371,505.80383193797184,3.0
24.237994534165452,901.2007812923347,0.0
766.1055476594477,253.84673028463635,2.0
417.43771741658395,942.7376750171352,2.0
641.9578960603754,174.84794578263254,1.0
51.77814683495791,963.9142764099431,3.0
108.99603590074678,153.11504560554505,3.0
854.0567770866218,472.4099857174266,1.0
958.9099764190388,656.2421917250967,2.0
446.0119480678331,951.6274457285302,3.0
34.75903547743156,20.09485697252247,0.0
956.3151678904771,63.26145756566119,3.0
314.975379448431,532.2374956558364,1.0
362.9746233767933,863.707394343371,3.0
346.30233430670364,453.91775564796967,2.0
815.5745770985562,666.5868492119494,2.0
87.96138286426861,869.1528056624223,1.0
622.677914183627,581.8475187430043,2.0
658.5578816785433,693.8809667506357,1.0
941.926767431334,475.3568466188148,3.0
480.7382404906051,76.27872361892638,1.0
78.52064628973211,318.3863494327013,3.0
994.7633139423458,704.3054601845171,0.0
684.2902647635642,803.8658511552429,1.0
764.0774805721317,436.5088470226298,0.0
348.1674270238159,267.4676529788148,1.0
435.78398431884574,639.4379416069986,0.0
703.7174773120552,586.5163386367418,1.0
816.1146594596805,900.3443725334386,3.0
253.2016155541343,517.6907142497635,2.0
215.06910935531016,349.04856365147333,0.0
561.9300663320173,214.78800879204854,0.0
962.778070519831,181.66763580124498,3.0
504.29116304703086,742.3499825003747,0.0
47.110485678653035,61.473843613617554,2.0
265.3532270294447,387.7880944045162,1.0
984.7001364756676,813.1966581709219,0.0
827.6441682956262,469.2403793877825,1.0
487.1435581448279,46.84480297390915,0.0
187.88063018229263,687.4746577971302,2.0
958.6114575967781,295.33827451713853,1.0
12.214028819874812,325.91783619507737,0.0
155.12937346551118,922.6084645008463,1.0
634.7518968362047,752.7169513041574,1.0
380.16572040511926,442.5134070467463,2.0
477.4374379717684,144.63516126266498,2.0
252.88779194540274,669.2809200361487,2.0
505.86965785371876,779.3103835921546,0.0
468.70499175743396,449.8393331898122,2.0
663.3191773448965,188.89507223155226,2.0
449.9786800908455,90.4720585535083,3.0
411.5492902299229,765.4252271081319,3.0
97.20245504496532,602.9524939493346,0.0
874.4750689707117,566.4814982170499,0.0
671.3127480426169,23.815606958826304,0.0
785.7435508240189,237.7194246742802,1.0
249.58494400074062,571.1563988586618,0.0
433.81425671222786,185.11773187015817,1.0
272.2236076665999,305.6784620569063,1.0
788.2539664380972,583.2446700280833,1.0
204.72307619772837,874.7544695511856,1.0
292.9699154071043,65.87787259690296,0.0
98.01620932718492,437.16822433817333,1.0
875.3723461138334,455.57727299414046,1.0
469.94899531970395,937.0028710087254,0.0
193.71966564019849,206.85905009174147,3.0
836.7570461470963,502.1079728497312,3.0
559.2570017781372,868.3588055513494,0.0
808.3961495474223,698.8225131058982,3.0
659.910909981694,216.3363023100599,3.0
900.6742736526091,291.51263588657685,3.0
699.457551738755,108.01243608584662,1.0
919.0597933696843,696.3760165400654,0.0
125.75300376622941,442.0568598372127,3.0
585.8843250619531,297.1541390068527,2.0
719.6805215719637,247.78623244485019,0.0
841.3421922211838,45.54267422946913,3.0
734.8894954452285,957.0544155870969,3.0
217.27343790238265,928.8778541140881,2.0
536.4215140549152,296.6398721477413,3.0
829.6358355438135,225.03243380679478,2.0
104.62459874992592,43.766480400012284,1.0
476.96232455796564,348.43596106083385,3.0
334.368099695562,69.82840509603663,3.0
156.83497035710863,838.3247233994695,1.0
277.13767597892866,476.2411244789617,3.0
765.4986445929597,518.830755385243,1.0
214.17324818612832,236.5275228314114,3.0
278.55350773039453,766.8227328051331,3.0
50.84526971302797,117.18054583546369,0.0
369.3123756500346,745.9852939397495,2.0
831.5541548119675,97.75059103277223,2.0
592.5306631269628,343.21105504195407,0.0
430.674984944258,102.12556052018597,1.0
227.28236999172077,698.2456732543659,2.0
767.724418440546,401.6259428564739,1.0
510.7037667270177,212.57164706685035,2.0
347.58422808379476,571.9392902966252,2.0
728.9201896453827,576.6476505837028,2.0
950.4999054485131,405.7937740595796,3.0
914.364602513646,613.9669416881059,0.0
677.0498461052011,106.4559164619609,0.0
627.2104736078126,63.58708594871668,0.0
882.7055096198285,935.7717671318788,3.0
136.93818160834354,565.2475261611695,0.0
60.57557975512407,166.65754410092225,3.0
420.915134306926,159.80032587377318,1.0
695.6042304350259,183.1387343750016,0.0
536.8617715543165,325.43368129569814,0.0
232.28564980431278,496.4175742471549,1.0
266.5138093861558,408.9545454159584,0.0
180.45906806686267,189.26287674120329,0.0
701.4691227039916,854.4435117025278,2.0
456.9999661855496,336.1385491146379,0.0
824.1630166225107,300.3428674965984,0.0
763.9201132814969,308.0542973176274,1.0
841.9493295299612,608.9405407456467,3.0
347.54226475265847,898.9622775875649,2.0
525.075894638005,100.95132842608746,1.0
418.8956741168851,446.85754484994146,2.0
899.5248951540877,438.62369103010866,3.0
920.4245837064785,164.21862603106422,1.0
680.4869756955477,877.8784467594572,3.0
595.3767908746859,404.88690485207906,1.0
517.3600643370135,828.0857145855406,3.0
754.273758977168,536.800019205499,0.0
422.3209797163524,389.1424052867145,0.0
772.2255678092093,494.15625365208734,1.0
530.1035158758589,770.5214232934812,1.0
102.96360631908773,281.2205394593104,0.0
281.4892901103565,929.7906734524358,0.0
95.48473951427997,210.85538225123435,0.0
270.9184863419723,825.0042051028231,1.0
659.4652358913725,354.63389448882907,2.0
880.3173965589804,378.8467081995075,3.0
633.1579119175863,848.9767169338169,1.0
201.46617779738216,611.6738502341187,3.0
466.4713506260331,211.50751038291807,1.0
77.68191457275073,782.2908119913575,2.0
438.73229070295724,838.0133912147635,1.0
259.9932203715852,200.36970552206887,3.0
664.7385454014462,826.2210105731095,2.0
419.69892535883383,479.46729748670424,1.0
930.0798797223129,628.8797784822617,0.0
659.0548291713183,333.9983763498529,2.0
551.0502444776373,184.15730959063083,2.0
640.1434555010588,975.5377348088412,0.0
231.51472715025798,388.7257321881975,3.0
87.2822151277898,819.1984925347538,1.0
627.0624140682883,100.07365937712324,2.0
976.5136337282427,381.06241064709275,2.0
781.0338451650596,708.3075515204835,3.0
667.6124992975572,448.69774797980267,1.0
947.6724362591178,37.051091826946355,2.0
583.5478125490674,672.5494926444867,1.0
101.39892646949856,918.1464854998447,1.0
469.84627801047753,253.12646295748996,1.0
897.467070158264,218.8396043054326,3.0
569.0523360261745,333.66128907626194,1.0
389.3114773857761,653.1106516720932,3.0
499.54491182405496,29.76803415728493,1.0
296.0784659311626,357.57271129005903,2.0
652.7487424963641,641.0410149881717,3.0
191.85105828384727,393.1766548583459,1.0
913.3820688221053,564.9026441496737,3.0
190.7949015259167,509.2333927217716,2.0
987.2355416598127,879.1265353279347,1.0
184.2900304886356,329.9908481415106,1.0
155.89779704976357,964.424174225719,3.0
524.5985742643763,279.05930037128076,3.0
289.82108893163894,110.60938245022335,1.0
519.3383394465362,53.44554956155338,0.0
960.073776225051,91.91132642984391,3.0
416.6703815281162,600.7164991379557,0.0
439.05452836487854,615.3522152792222,0.0
521.8492957515269,397.7627381178894,0.0
684.150450249502,518.0233100125324,2.0
347.64162034413613,714.4701197467037,0.0
520.5147733052391,970.6972162092138,1.0
599.2043726364292,216.91492228134095,2.0
380.78784844087915,724.6892939316024,3.0
749.4638215477285,271.3126596150709,3.0
597.0676854807442,75.67389402185736,1.0
210.933256108151,527.7111585460228,0.0
199.96466536130825,754.4183729993506,2.0
957.5557700507071,600.6734534558609,0.0
371.78728703562575,792.9351528468869,2.0
395.4569599228647,888.7454578162627,1.0
53.80259444364004,596.2981340868806,1.0
700.9935969545367,975.9599967760051,1.0
543.6605609491095,513.3442341998332,3.0
266.73710631394755,446.81138606472473,3.0
12.541703157304115,642.4046231923294,3.0
855.9177756687455,113.46070321352569,0.0
476.68654718913484,808.6001447188168,3.0
130.49791319854262,923.4317443416425,3.0
531.9434946171282,917.4964404367157,0.0
88.50725703084194,348.44891586638084,1.0
828.8080381084911,747.3386528187879,2.0
202.87144578748243,554.0616235725938,3.0
104.52548962856639,720.8953690449913,1.0
367.6319363590332,415.37694431047134,3.0
149.3497056640018,150.80514282407879,0.0
528.7896707914791,894.9014291523588,3.0
581.2404473759547,911.1937465320467,1.0
898.365454225242,884.8374482544909,1.0
398.11122409620356,866.7882636298006,0.0
5.640112289845682,365.5232272953507,3.0
701.4304709270223,566.1941981195929,3.0
619.9329916733349,973.0521534218344,3.0
398.8418806396163,422.72453622069446,1.0
675.0649413939154,569.8837973863035,2.0
835.0798337360263,775.7934838616027,3.0
105.391871771212,323.4592060996095,3.0
682.4479243305719,591.1039024400063,2.0
827.381569511962,180.2858051397209,0.0
790.0787617290787,109.47663592953097,0.0
754.7042542524222,802.544657496877,2.0
215.91606464809465,414.06674503680546,0.0
83.58924122699896,481.5936515746872,0.0
737.5565561676835,488.2178681333041,1.0
333.5368229576983,177.06211856283102,1.0
172.13236331950026,158.0091407901634,3.0
701.6056290978681,682.5176305269787,2.0
320.6365443838069,300.8023652064604,2.0
333.2096187521281,198.63250257414907,1.0
798.1980217457875,830.2363601764264,1.0
453.3918971198445,19.236986823653677,3.0
301.735910036489,857.2973834582286,2.0
776.9937785837415,471.92334744067927,1.0
85.20550898684931,527.6128212727474,0.0
999.8906506362684,653.264483093089,3.0
276.96025209251695,883.3390323363117,3.0
353.40394122190884,843.2140545392504,3.0
239.99072452616667,218.94713309365508,1.0
829.6051772891598,385.97782171232103,1.0
352.0218446581584,311.1157186528082,3.0
553.8608334307628,613.1373699919027,1.0
855.2166011690933,933.8389323739757,2.0
64.15514643847744,666.2170794980149,1.0
772.7528986964588,74.90634057807773,1.0
598.9884754612434,633.3891192212106,0.0
521.9692692825644,456.65069422440325,0.0
966.9409211983779,687.9719025991833,0.0
705.2976963146452,403.02287209885054,3.0
316.6952761431892,241.2112522486302,3.0
844.4293174080947,292.0300751490337,0.0
477.47217407872307,397.79188747692274,2.0
511.03690143458266,166.68666156701838,0.0
861.2672156326536,167.50809923053853,0.0
716.9106370182814,204.384251424014,2.0
941.2550862281308,438.99509765612214,3.0
692.4303789535164,29.071788598949805,2.0
238.5452732611218,196.44026703860482,0.0
240.52156956357214,66.25254675505084,0.0
891.3166035568755,160.21854019239947,0.0
358.8917722568018,512.8873171242119,2.0
874.9710505553134,797.8426588229688,3.0
704.731958883712,457.5724708362561,1.0
429.8121309677582,923.2103416265318,0.0
977.9825669717591,494.1533734053874,2.0
982.7449417266686,76.33871476843413,0.0
877.5603870677128,976.2249224042104,0.0
15.694271051678115,420.8946302477415,3.0
717.94829250289,622.212303949401,1.0
897.7988113212045,258.6209199689904,2.0
815.9108240728013,978.1401011685599,2.0
81.75202265454803,626.1008561443089,3.0
907.7940943227858,188.0918551679108,1.0
310.02863411503745,627.7035545276102,1.0
556.7635794146629,689.6504296775651,0.0
156.63257892306763,635.8491095744363,3.0
548.1927626263579,399.8407004873901,2.0
481.6642340740427,510.50288969339493,0.0
316.45286585294434,279.9600563953064,3.0
876.7276311267691,826.290376953906,3.0
567.362246739418,786.6325919783668,3.0
803.195228271588,336.6557337980132,2.0
157.454865630567,387.29362626193597,3.0
366.5260217457622,536.3055707063367,2.0
405.08850897380614,85.9180432941317,1.0
62.253064109365816,836.1266618031214,0.0
47.13309418260141,327.22050663340946,1.0
563.1218832085171,981.3330358149235,1.0
201.93218273992852,719.1961369646381,1.0
924.9833579435252,843.2244693957623,1.0
471.33460709234686,376.57495057654484,1.0
204.48894219966039,180.18756907287033,1.0
723.1730272996182,728.2137904712988,3.0
166.60882568507907,106.94208519520839,0.0
241.19754340432434,908.9055065339425,1.0
249.52615662752268,843.4209743818928,1.0
747.1459319377923,203.59620723108353,1.0
63.56030768707297,709.3927926344674,2.0
725.0761095615262,641.1980812128854,1.0
37.520557420432574,99.16876451168358,2.0
353.4118086078272,44.14241812098068,1.0
411.24333872248405,622.7832854015662,2.0
343.9468125836009,87.49389050252039,1.0
725.6760922346072,121.05920648169429,2.0
396.55677501328006,372.85723389041533,0.0
783.2553732087877,913.481412400349,0.0
47.370047577080605,393.5658103726251,2.0
979.370067452603,403.23497345954115,3.0
455.0437100096188,800.7952048578474,1.0
501.83610934455965,579.0952001479508,3.0
549.2697057560922,446.37077920867046,3.0
605.0832977540992,767.9291614255914,1.0
962.724286384188,115.40564804122809,1.0
290.00766005314887,173.2725569138622,2.0
621.3789464922136,621.7172227462648,0.0
114.0265242011571,202.51131784441012,3.0
133.49621202369917,689.3796090628254,2.0
742.552663323355,904.1235687054681,3.0
74.2915949443485,440.6384920960137,3.0
396.2142892759867,272.00959946364145,3.0
958.2641213100815,351.7163819539824,1.0
233.3952065900507,622.1196634904265,1.0
579.8769669279388,155.39540307751633,3.0
94.23094476213821,184.70134231024548,2.0
137.74894213911244,748.9668448697025,0.0
795.3619988560293,148.611528741065,1.0
685.570403812023,622.611546699833,1.0
202.73546534749434,265.9917958958149,0.0
940.8904777684952,710.0510733135683,3.0
408.89870209358867,211.6145489805168,0.0
394.77093878515,293.27469819231663,2.0
507.92822344584533,716.6060211997882,2.0
209.5138107542282,584.4266212029916,2.0
597.9878977240764,811.4865537871166,2.0
567.9718848963623,953.1094697440449,2.0
140.0898080201731,529.3031136045569,3.0
377.4582833645074,926.9910769610788,0.0
39.41295708521427,680.349430596659,2.0
438.22463221688616,43.06959237793412,3.0
51.769955683194205,138.36370306028707,1.0
33.68381360480759,213.17493594072016,1.0
158.22826019874216,709.647366817671,1.0
793.4603565995126,487.23894019668,0.0
490.72676244733555,255.33182327750592,3.0
617.2557947947049,892.439882216517,0.0
756.3999452320412,88.1507778492722,3.0
580.4326372306035,534.5423458065022,0.0
699.4966385946254,644.3105518981653,2.0
497.3756015916747,388.5778803839517,3.0
723.1865597505993,306.2011554543264,2.0
903.0634580083401,946.3714735628854,2.0
506.1034618811,541.2843396282574,2.0
518.5276126592656,484.79747803490125,2.0
12.229243798738223,120.43754919139977,2.0
414.0787607038516,852.6566469226625,3.0
901.2779917622026,126.03052823770028,0.0
883.6014658660572,614.3424675111867,0.0
863.8917321270358,266.94595028775007,0.0
639.499670550649,82.76879192574285,3.0
499.9329995626366,633.4518499984313,3.0
813.3484740194571,788.7405398786201,2.0
629.9617074229494,296.6660388642214,3.0
390.9955042645665,45.63343118816327,3.0
262.67435466374064,606.6770186068616,0.0
386.5792840207792,144.34059769097692,0.0
889.6971784084303,749.0134085499584,0.0
224.19782090129974,82.05071670484939,1.0
263.54024676115927,236.59536948034932,1.0
923.1536826319386,866.73476900605,0.0
770.6282616634569,838.5320326677241,3.0
901.7492067792955,94.94480600793965,3.0
352.99669171288934,247.24925494881276,3.0
634.9810790483457,547.0063248733785,2.0
53.068449345207064,869.5198689517154,2.0
108.70444888457163,570.0400773504664,3.0
297.7876554363179,666.4628622059926,2.0
376.06644414667306,268.2580692318897,2.0
605.10199974914,51.985149462391085,1.0
966.8282479121629,551.6875295496437,2.0
95.65355495083305,233.1500698421935,0.0
97.19564625035525,945.6338773513189,1.0
635.7177100570035,929.4263396636259,1.0
426.50573110820153,546.1441551560368,1.0
227.0219779486518,458.6087750892392,2.0
38.316190746781366,740.149310154139,1.0
557.9575327977722,160.16178073458903,0.0
303.54070242299673,713.5802761370967,1.0
552.6850511826538,581.6583769821884,1.0
266.09764341624094,501.5133383073156,1.0
541.4096488685373,649.0906020920585,2.0
933.2193771754587,663.1607059041232,3.0
982.9205734116258,215.77215582791655,1.0
193.33180310394295,857.1705121776129,1.0
978.7217546919555,36.682843007003164,3.0
164.77347690895843,425.0101858870703,0.0
440.79204317708997,784.682072047382,2.0
361.510343282434,656.7171641878653,1.0
819.3420637780879,81.66436642576416,0.0
487.53848892323873,670.1876943692254,2.0
902.0571748476332,478.5122170579915,1.0
218.50494918907157,761.9218940517184,0.0
514.098151391091,331.0303236551736,2.0
127.84932413221028,248.8862004250647,1.0
86.92923447164979,101.88557406499307,1.0
132.1209821178392,957.2414403929605,3.0
224.26745671286886,826.7517232578728,0.0
597.302692336365,586.8924660728611,2.0
624.1166111446967,391.4302874189508,3.0
365.56398096349096,944.4020027450111,3.0
266.84196366153793,35.97252474883992,0.0
98.2242292021529,777.2862577640227,1.0
641.1475885594205,244.2112758252602,2.0
768.5479149710294,280.8700868669155,3.0
13.5456787542895,568.1832890009116,0.0
559.8697557083312,556.7146577724805,0.0
321.1757194534735,153.30231795587247,1.0
506.71277361615137,121.71399743196258,2.0
48.31965058566186,890.9386086438058,0.0
330.38114017033143,789.4747217189623,0.0
481.4621461871629,565.8859780562263,1.0
981.9282778297282,152.57939999621394,2.0
820.9197704343982,925.6022485991241,2.0
935.7415945102506,683.7639779988699,0.0
748.3430778348684,854.4859095313687,0.0
943.3779992360005,254.57692367881776,0.0
195.8893792043467,454.40732380338756,0.0
613.098318586943,656.249366819327,1.0
871.3684910322359,215.21286026766813,3.0
845.7161508660948,671.0196299622996,1.0
401.56673041711787,341.8888563662367,3.0
277.2168392417333,706.2459201372877,1.0
98.65179731321551,978.4484941058362,3.0
266.96814580169814,151.30545717954706,3.0
39.85026437741513,158.88354550565475,1.0
777.7307265452937,185.39120531663823,0.0
949.7937363810926,972.9498774938404,0.0
829.8064685035422,448.0849776665122,0.0
223.0602341003026,165.0412199309446,1.0
964.4326227091049,265.3134717394419,2.0
468.5493319408032,730.0557497383298,0.0
403.55208180343084,133.52021403681593,1.0
259.11747100934195,366.471751920952,1.0
397.78130990099197,162.4390542933915,0.0
959.5881937078976,754.7042392918987,3.0
821.8967637796318,345.3694962398135,2.0
964.1740064367784,458.9503011983928,3.0
811.2593405029982,546.993475123212,3.0
977.9685044532141,428.32694168677534,3.0
216.24472606541812,24.007607348081038,0.0
2.0363441466462078,395.93123265865,3.0
681.7309522792458,479.5727037639542,1.0
81.38723705640179,849.5133579301793,3.0
299.8747032529767,85.32340553675878,2.0
763.081578411441,109.36945497743511,1.0
858.4259020423175,553.858065389906,3.0
369.16058848244637,174.10829402339738,1.0
734.8894943064234,38.465466830581256,2.0
721.5139827420774,687.7830177920083,3.0
693.1975688554018,288.3052787201277,1.0
142.2160570979362,188.9677161649979,0.0
578.3919916127331,241.2524360239768,1.0
336.0891655964664,402.6291936432688,2.0
483.9010907502079,420.93336599083045,1.0
118.4132318913996,382.87135567638103,1.0
880.4204601245661,482.2738054643533,0.0
777.751271618512,54.45383680475922,2.0
388.2012682782111,219.90358038424256,2.0
153.54256994042015,583.7766236152229,1.0
337.8573578478342,750.4094930032351,2.0
935.8205361496806,371.486053641599,2.0
687.1530261291363,538.5395807759018,2.0
850.0108296567066,363.6061560978237,0.0
153.60750851880113,896.4667387969671,1.0
176.06266557745164,931.8164037422902,3.0
949.9587641460965,146.2512342477538,3.0
372.0772687673114,497.67712910492133,3.0
195.01682073570336,149.81677689002083,3.0
205.9478751307826,800.2920106398993,3.0
923.5210380773696,411.1625876652832,0.0
987.0876095966795,98.23554889370946,1.0
148.24867324670433,441.1940211030672,0.0
123.19291155857486,304.0326448351828,3.0
100.23606954356073,77.62126122617586,1.0
852.4408050795741,639.7384672719392,3.0
7.304033742586169,491.3456360258706,3.0
498.87611480530666,184.7377062500505,2.0
769.954023567674,816.7751675648298,0.0
610.4209795646312,918.1718948087738,1.0
107.29316664340759,418.024944960236,3.0
995.2030449606419,390.33113504716795,1.0
994.5833951641091,317.5968153488566,0.0
532.3937490510206,200.7286126711872,2.0
992.691489919762,51.37704955886693,0.0
798.089041467062,959.1356812536008,0.0
214.55235290954488,128.17876314599985,0.0
462.70793936153365,186.34911614510509,1.0
499.3647703135296,864.6573306901663,3.0
81.70268868997984,502.4237069664003,0.0
786.774490895036,511.5118127228841,3.0
938.9937356508129,210.06047619379024,2.0
171.33622293961574,604.7009924593473,0.0
871.0631044645686,31.798791308988044,0.0
872.350424331113,703.1422721194868,1.0
755.7425227768052,140.55578680406072,0.0
885.2568153865257,513.296627038913,3.0
131.38925208591903,279.05739094554167,0.0
325.14325038143,587.7982895172142,1.0
189.72863454001788,573.3798159288598,1.0
795.4527786920695,365.28751631966827,3.0
841.2888641555568,799.1019012442345,3.0
391.88000948597835,785.3506959268568,0.0
940.7117806424824,740.5676326848061,2.0
857.7633484742095,810.7184241717684,3.0
252.75168882316012,136.0437957608409,3.0
827.990247332909,646.114623173353,1.0
613.0691390666334,466.82150205475915,2.0
775.8280622739915,209.06063327270783,3.0
445.9517033141671,485.49223503047426,3.0
362.7294097653194,765.6550845207372,0.0
221.36161921547023,323.15329254113027,0.0
470.83716056875994,874.8333609664633,2.0
62.14008599692015,223.73958808135097,3.0
253.37454504422595,177.36745111040105,0.0
172.27219919092184,853.4046428310197,2.0
42.95613946398929,993.0557720497252,3.0
765.1200577061676,378.8724999454329,0.0
465.70329489450324,550.5684975031257,1.0
503.8004884786398,437.7719951128793,1.0
825.421991588393,719.4320851493268,3.0
122.16060181580472,614.8640665270449,2.0
992.4754463282503,679.4243633847739,2.0
433.1658080111002,431.0059711394878,2.0
413.32274989461087,359.86547085416106,1.0
993.2494032090657,627.8252203373318,0.0
962.0732972299703,531.5232626123693,2.0
647.0763656004505,886.4953700582222,1.0
344.9004865964695,878.021006864811,2.0
926.9315366618023,764.8640708171465,3.0
275.34567444856015,554.4272447616166,2.0
732.7828109994807,167.3403646068015,2.0
